problem_id,problem_title,information,problem_answer_num,problem_submit_num,problem_answer_rate
1677,음악,다국어,20,74,42.553
1678,기차,,4,18,22.222
1679,숫자놀이,,213,648,45.905
1680,쓰레기 수거,다국어,175,573,39.683
1681,줄 세우기,다국어,1061,2078,62.265
1682,돌리기,,37,200,30.833
1683,책장 맨 윗칸,스페셜 저지다국어,5,44,11.905
1684,같은 나머지,,340,1010,45.76
1685,숫자놀이 2,,14,257,15.73
1686,복날,다국어,73,300,38.421
1687,행렬 찾기,,177,654,38.229
1688,지민이의 테러,,249,2016,19.888
1689,겹치는 선분,,696,2380,39.59
1690,순열,스페셜 저지,22,100,33.846
1691,석판,다국어,88,214,60.69
1692,뒤집기,다국어,31,126,33.696
1693,트리 색칠하기,,854,4519,30.209
1694,Chessboard in FEN,다국어,21,85,36.842
1695,팰린드롬 만들기,,1424,5635,35.96
1696,색 막대,다국어,8,36,36.364
1697,숨바꼭질,다국어,37615,206321,25.382
1698,보안 패널,다국어,3,23,17.647
1699,제곱수의 합,,15707,53502,39.452
1700,멀티탭 스케줄링,,5290,27165,27.191
1701,Cubeditor,다국어,2233,8913,34.54
1702,고속도로,다국어,21,307,19.811
1703,생장점,다국어,1395,1902,82.301
1704,붕어빵타이쿤,다국어,106,647,22.698
1705,컵,스페셜 저지다국어,3,49,50.0
1706,크로스워드,,512,1303,47.94
1707,이분 그래프,,13417,82366,23.906
1708,볼록 껍질,,3444,24068,25.443
1709,타일 위의 원,,84,476,32.812
1710,Flattening Tables,다국어,3,25,37.5
1711,직각삼각형,,414,2369,32.676
1712,손익분기점,,55070,228953,27.786
1713,후보 추천하기,,3449,15420,31.089
1715,카드 정렬하기,,13574,52044,33.62
1716,Polynomial Remains,다국어,32,120,74.419
1717,집합의 표현,스페셜 저지,15878,82806,28.093
1718,암호,,1796,4265,54.457
1719,택배,스페셜 저지,2123,5254,57.27
1720,타일 코드,다국어,1293,3934,41.75
1721,상자퍼즐,스페셜 저지,13,55,26.0
1722,순열의 순서,,2645,11981,32.434
1723,점 나누기,다국어,45,382,25.862
1724,그림판,,41,167,35.043
1725,히스토그램,다국어,5544,21248,39.648
1726,로봇,,3030,17079,25.626
1727,커플 만들기,,792,3789,30.865
1728,구슬 굴리기,,59,220,42.754
1729,이차원 배열의 합,,35,169,30.435
1730,판화,다국어,453,1591,35.474
1731,추론,,1785,3407,59.047
1732,레이저,,12,86,21.429
1733,등번호,스페셜 저지,65,1938,12.846
1734,교통 체계,다국어,113,983,19.721
1735,분수 합,,8840,22103,48.148
1736,쓰레기 치우기,,199,680,42.161
1737,Pibonacci,다국어,268,997,39.94
1738,골목길,스페셜 저지,651,6289,17.841
1739,도로 정비하기,,244,1061,28.372
1740,거듭제곱,,1018,2395,53.777
1741,반 나누기,다국어,102,544,29.651
1742,레이싱결과,,37,213,28.462
1743,음식물 피하기,다국어,5993,16198,46.85
1744,수 묶기,,8468,32757,31.491
1745,숨기,다국어,66,516,24.627
1746,Cow Relays,다국어,28,90,54.902
1747,소수&팰린드롬,,5203,22024,30.479
1748,수 이어 쓰기 1,다국어,9680,25552,48.626
1749,점수따먹기,,480,1841,32.411
1750,서로소의 개수,,369,1079,50.341
1751,디버그,,103,452,33.333
1752,세상에서 제일 착한 다솜,다국어,37,182,24.503
1753,최단경로,,25647,171934,25.022
1754,진영 순열,,28,98,52.83
1755,숫자놀이,,2605,4826,64.021
1756,피자 굽기,다국어,1296,6568,27.153
1757,달려달려,다국어,447,1502,36.912
1758,알바생 강호,,3080,8353,43.234
1759,암호 만들기,다국어,20582,63041,44.563
1760,N-Rook,다국어,387,1141,42.81
1761,정점들의 거리,,3044,11676,38.294
1762,평면그래프와 삼각형,,126,794,28.899
1763,트리 색칠,다국어,128,524,34.877
1764,듣보잡,,27211,83215,40.719
1765,닭싸움 팀 정하기,다국어,484,1461,44.567
1766,문제집,,8927,24005,48.474
1767,N-Rook II,,243,832,41.538
1768,Center of symmetry,다국어,18,46,51.429
1769,3의 배수,,3850,15823,30.685
1770,배수와 약수의 개수,,105,392,31.532
1771,카드 묶음,스페셜 저지,59,287,34.911
1772,정원 정리,다국어,89,273,59.333
1773,폭죽쇼,다국어,2396,7280,46.042
1774,우주신과의 교감,다국어,3527,16780,29.999
1775,ASCII Labyrinth,다국어,4,53,7.547
1776,깜짝 선물,,3,46,6.818
1777,순열복원,,561,1268,67.186
1778,Ubiquitous Religions,다국어,50,166,40.323
1779,Text Formalization,다국어,4,70,19.048
1780,종이의 개수,,17930,39889,59.064
1781,컵라면,,2839,12365,31.587
1782,거울 숫자,,31,555,17.919
1783,병든 나이트,,5078,13892,43.056
1784,팰린드롬 인코딩,,31,135,34.831
1785,팀 사모예드의 신작,,45,235,30.405
1786,찾기,,6488,37456,29.904
1787,문자열의 주기 예측,다국어,364,1511,32.155
1788,피보나치 수의 확장,,2572,9483,32.206
1789,수들의 합,,16926,49022,41.788
1790,수 이어 쓰기 2,,1858,9003,31.127
1791,Queuing at the doctors,다국어,3,6,75.0
1792,공약수,다국어,157,1598,18.363
1793,타일링,다국어,2042,7873,31.542
1795,마알,,89,522,22.938
1796,신기한 키보드,,232,785,40.702
1797,균형잡힌 줄서기,다국어,147,528,41.408
1798,원뿔좌표계상의 거리,다국어,116,757,22.222
1799,비숍,,3823,22227,24.216
1800,인터넷 설치,다국어,700,2977,32.468
1801,직사각형 만들기,,150,982,24.793
1802,종이 접기,,663,2249,36.329
1803,무술 연습,스페셜 저지다국어,58,231,33.721
1804,랩싸기,다국어,42,198,29.577
1805,나무수송,다국어,58,270,31.694
1806,부분합,다국어,14712,77067,25.573
1807,척 노리스,다국어,32,113,34.409
1808,숌작업,,22,50,62.857
1809,Moo,다국어언어 제한,1696,4658,46.415
1810,징검다리 달리기 2,,171,1651,18.607
1811,Adjacent Mastermind,다국어,55,149,46.218
1812,사탕,,620,1032,69.585
1813,논리학 교수,,682,1955,41.358
1814,지붕 색칠하기,,52,319,30.952
1815,방송국,다국어,5,11,83.333
1816,암호 키,,687,1754,55.945
1817,짐 챙기는 숌,,1160,3113,43.89
1818,책정리,,655,1276,67.387
1819,불끄기,스페셜 저지다국어,12,28,48.0
1820,Partitioning for fun and profit,다국어,3,14,21.429
1821,수들의 합 6,,258,637,54.894
1822,차집합,,2736,7781,45.775
1823,수확,,242,783,46.718
1824,도미노,스페셜 저지다국어,52,257,26.943
1825,순열 만들기,,33,116,34.021
1826,연료 채우기,다국어,1669,7273,29.317
1827,여행가이드,다국어,22,80,33.846
1828,Traveling Salesman,다국어,11,55,33.333
1829,사탕 항아리,스페셜 저지,31,241,23.664
1830,거리,,27,149,25.962
1831,과수원,다국어,2,10,33.333
1832,카우보이,스페셜 저지다국어,11,133,14.667
1833,고속철도 설계하기,스페셜 저지,209,506,51.478
1834,나머지와 몫이 같은 수,,4182,10469,48.543
1835,카드,다국어,529,977,66.541
1836,트리의 가짓수 세기,,107,399,39.338
1837,암호제작,다국어,2732,13973,27.452
1838,버블 정렬,,436,2370,36.455
1839,트리 모델 만들기,다국어,42,170,30.882
1840,스도쿠,,26,597,20.0
1841,군사 배치,다국어,19,91,28.788
1842,게임하기,다국어,31,263,18.235
1843,방정식,,88,353,38.095
1844,농지 정리,다국어,5,38,71.429
1845,배열 회전,스페셜 저지,2,864,15.385
1846,장기,스페셜 저지,103,464,31.402
1847,볼록다각형 만들기,다국어,15,110,26.316
1848,동굴 탐험,다국어,224,2160,17.708
1849,순열,다국어,980,2590,55.399
1850,최대공약수,,6048,23175,34.321
1851,추 정렬하기,,203,529,55.923
1852,수 묶기,,50,200,37.594
1853,정사영,스페셜 저지다국어,30,160,30.303
1854,K번째 최단경로 찾기,,2901,12607,34.198
1855,암호,,1011,1910,63.148
1856,단어 게임,다국어,60,171,50.847
1857,발레리노,다국어,140,1441,20.864
1858,기울기가 가장 큰 두 점,,92,639,20.131
1859,성적,다국어,30,230,24.793
1860,거미줄,다국어,2,163,11.765
1861,경로 찾기,스페셜 저지채점 준비 중,0,196,0.0
1862,미터계,,122,331,57.277
1863,스카이라인 쉬운거,,907,2795,40.819
1864,문어 숫자,다국어,1692,2681,71.513
1865,웜홀,다국어,5860,40455,21.823
1866,택배,,461,1588,38.036
1867,돌멩이 제거,다국어,1239,2899,56.861
1868,보물찾기,다국어,88,836,29.043
1869,육각형,,2,7,50.0
1870,지붕 제작,스페셜 저지다국어,2,9,33.333
1871,좋은 자동차 번호판,다국어,2115,3795,63.686
1872,로마 숫자,,21,187,20.0
1873,색종이 자르기,,9,285,11.111
1874,스택 수열,,34990,131205,37.361
1875,테트리스,다국어,16,112,20.253
1876,튕기는 볼링공,다국어,37,291,21.264
1877,끔찍한 수열,,18,46,40.909
1878,천칭 저울,스페셜 저지,10,22,55.556
1879,부끄러운 다각형,,1,30,50.0
1880,Big Brother,다국어,3,11,50.0
1881,공 바꾸기,,33,142,34.021
1882,분수 찾기,,9,101,36.0
1884,고속도로,다국어,169,841,29.545
1885,비부분수열,다국어,76,219,45.783
1886,프리즌 브레이크,다국어,86,681,17.551
1887,Cow Pizza,,65,85,83.333
1888,곰팡이,,44,285,20.657
1889,선물 교환,,50,434,20.661
1890,점프,다국어,10222,43048,30.123
1891,사분면,,547,2272,31.618
1892,가위바위보,,36,244,26.277
1893,시저 암호,다국어,416,1639,35.314
1894,4번째 점,다국어,168,931,26.006
1895,필터,다국어,642,1007,73.455
1896,파급효과,다국어,13,22,76.471
1897,토달기,스페셜 저지다국어,108,659,24.0
1898,이전 수열은 어떤 수열일까,,105,322,57.377
1899,월드인의 공부 스타일,,2,63,50.0
1900,레슬러,,144,305,66.977
1901,논리식,다국어,17,43,47.222
1902,špilja,스페셜 저지다국어,39,154,43.82
1904,01타일,,22554,87347,31.681
1905,상자 쌓기,다국어,102,737,21.61
1906,자리 바꾸기,,7,45,30.435
1907,탄소 화합물,다국어,242,441,65.761
1908,곱셈 전개식,,62,355,23.664
1909,냄새 싫어,다국어,80,683,16.36
1910,위닝,스페셜 저지다국어,9,23,69.231
1911,흙길 보수하기,다국어,1737,6151,37.147
1912,연속합,,33081,126775,35.55
1913,달팽이,,4746,14847,46.484
1914,하노이 탑,,4557,28068,23.855
1915,가장 큰 정사각형,,7920,37026,29.349
1916,최소비용 구하기,,15685,75292,32.201
1917,정육면체 전개도,,336,1344,38.444
1918,후위 표기식,,10991,39997,36.282
1919,애너그램 만들기,,5487,11084,59.551
1920,수 찾기,,42782,210595,29.98
1921,트리와 쿼리 20,,4,38,17.391
1922,네트워크 연결,,12581,31622,62.987
1924,2007년,,35023,85903,49.103
1925,삼각형,,283,1155,39.859
1926,그림,,8922,30100,41.285
1927,최소 힙,,24582,65831,49.079
1928,게임고안,,3,20,60.0
1929,소수 구하기,,49112,242338,26.948
1930,정사면체,,133,620,34.015
1931,회의실 배정,,39383,176501,29.943
1932,정수 삼각형,다국어,35060,80892,59.176
1933,스카이라인,,660,3472,32.305
1934,최소공배수,,29242,61778,56.893
1935,후위 표기식2,,8131,20940,48.459
1936,재미있는 수학 문제,,7,40,33.333
1937,욕심쟁이 판다,,8578,39688,29.946
1938,통나무 옮기기,,2134,8779,32.516
1939,중량제한,,5255,31784,25.5
1940,주몽,,6414,17761,47.183
1941,소문난 칠공주,다국어,3492,10236,50.682
1942,디지털시계,다국어,528,1441,51.312
1943,동전 분배,,389,3156,19.99
1944,복제 로봇,,904,5091,26.157
1945,직사각형,,148,435,45.399
1946,신입 사원,,12736,51844,32.397
1947,선물 전달,,1385,3396,49.606
1948,임계경로,,2364,10616,30.669
1949,우수 마을,,2716,7299,53.078
1950,지도,,2,14,15.385
1951,활자,,302,947,40.053
1952,달팽이2,,1760,4105,53.204
1953,팀배분,스페셜 저지,501,1552,43.527
1954,화학실험,,59,173,44.361
1955,수식 표현,,73,421,20.448
1956,운동,,5613,19085,40.349
1957,앉았다 일어나기,,26,94,49.057
1958,LCS 3,,3239,8226,50.085
1959,달팽이3,,260,1535,27.027
1960,행렬만들기,스페셜 저지,196,947,30.818
1963,소수 경로,다국어,5980,14270,59.056
1964,"오각형, 오각형, 오각형…",,4269,10744,46.819
1965,상자넣기,,7715,19177,49.43
1966,프린터 큐,다국어,29559,65544,58.153
1967,트리의 지름,,11456,38268,41.345
1968,우체부,스페셜 저지,10,30,40.0
1969,DNA,다국어,4218,9239,57.17
1970,건배,다국어,216,896,39.779
1971,High Spies,다국어,1,19,100.0
1972,놀라운 문자열,다국어,790,1639,59.803
1973,버스 노선,스페셜 저지다국어,2,78,7.143
1974,Jump Jump Championship,스페셜 저지,38,89,50.0
1975,Number Game,,723,2501,38.892
1976,여행 가자,,9789,34740,37.091
1977,완전제곱수,,12855,30452,48.614
1978,소수 찾기,,64666,172217,46.799
1979,극적인 곱셈,다국어,117,527,30.311
1980,햄버거 사랑,,291,1121,37.356
1981,배열에서 이동,다국어,1469,8573,24.422
1982,호텔예약,다국어,32,197,21.477
1983,숫자 박스,,398,2187,27.038
1985,디지털 친구,다국어,75,349,32.609
1986,체스,다국어,639,1822,44.191
1987,알파벳,다국어,19346,98117,29.184
1988,낮잠 시간,다국어,92,345,42.791
1989,부분배열 고르기 2,스페셜 저지다국어,313,1073,35.977
1990,소수인팰린드롬,,1104,6891,22.707
1991,트리 순회,,23247,46901,67.058
1992,쿼드트리,,20202,42168,61.857
1993,경주,다국어,11,25,64.706
1994,등차수열,,391,2103,26.744
1995,폐쇄회로,,5,49,35.714
1996,지뢰 찾기,,943,1999,59.759
1997,박스포장,다국어,37,113,55.224
1998,이미지 압축,다국어,37,335,18.317
1999,최대최소,다국어,116,413,40.418
2000,책장제작,다국어,15,119,30.0
2001,보석 줍기,다국어,345,1960,24.025
2002,추월,다국어,2098,5594,45.928
2003,수들의 합 2,,14960,46006,48.244
2004,조합 0의 개수,,11242,48357,28.761
2005,사발,다국어,8,36,27.586
2006,Chemistry 101,다국어,17,51,44.737
2007,수들의 합 3,스페셜 저지,46,617,15.753
2008,사다리 게임,,189,828,32.927
2010,플러그,다국어,9822,20284,56.588
2011,암호코드,다국어,6939,49406,20.012
2012,등수 매기기,,3530,11303,37.545
2013,선그리기,다국어,48,1061,8.04
2014,소수의 곱,,2559,15185,23.712
2015,수들의 합 4,,1254,4735,34.979
2016,미팅 주선하기,,59,235,33.523
2017,울타리,다국어,7,66,36.842
2018,수들의 합 5,다국어,4393,12260,49.254
2019,다각형개수,,23,103,28.395
2020,부분 염기서열,,39,339,22.941
2021,최소 환승 경로,,344,2367,24.855
2022,사다리,스페셜 저지다국어,1477,4268,55.153
2023,신기한 소수,,5312,15487,45.078
2024,선분 덮기,,163,1002,21.363
2025,나이트투어,스페셜 저지전체 채점,15,904,2.521
2026,소풍,다국어,566,3706,23.187
2027,가장 큰 L,,7,24,41.176
2028,자기복제수,,1186,2430,62.52
2029,성냥,,74,120,77.083
2030,Burger King,다국어,2,6,40.0
2031,이 쿠키 달지 않아!,,54,341,25.472
2032,피라미드,스페셜 저지,16,55,48.485
2033,반올림,,1863,5845,39.748
2034,반음,,128,366,46.545
2035,증가수열,다국어,41,331,29.078
2036,수열의 점수,,510,2451,25.577
2037,문자메시지,다국어,649,1969,42.895
2038,골롱 수열,,379,1131,45.773
2039,뱀 찾기,다국어,5,40,25.0
2040,수 게임,,47,147,50.0
2041,숫자채우기,스페셜 저지,95,293,51.075
2042,구간 합 구하기,,10021,83658,24.705
2043,수 묶기,,11,96,29.73
2044,windows,다국어,99,394,30.938
2045,마방진,,126,651,26.582
2046,이어달리기,다국어채점 준비 중,0,0,0.0
2047,미로,다국어,22,130,38.596
2049,가장 먼 두 점,,272,891,40.356
2050,타일 게임,다국어,1,36,100.0
2051,최소 버텍스 커버,스페셜 저지,152,521,45.238
2052,지수연산,,804,2858,39.296
2053,반직선,스페셜 저지다국어,6,51,17.143
2054,계산 문제,,36,100,45.57
2055,삼각형 찾기,,29,284,21.805
2056,작업,다국어,4323,12802,43.777
2057,팩토리얼 분해,,627,2678,28.841
2058,원자의 에너지,,35,253,28.0
2059,작업 순서,스페셜 저지,2,13,18.182
2060,염소 줄서기,다국어,18,116,26.866
2061,좋은 암호,,1180,3456,44.562
2062,곱하기 게임,다국어,10,106,16.667
2063,철사 연결,다국어,37,194,28.244
2064,IP 주소,다국어,392,1625,34.236
2065,나룻배,다국어,178,1214,20.626
2066,카드놀이,스페셜 저지다국어,151,423,50.502
2067,엘리베이터,,8,80,17.391
2068,자전거 경주,다국어,2,15,100.0
2069,보이는 산맥,다국어,45,167,40.179
2070,목걸이 수열,다국어,30,119,37.5
2071,바둑,,6,362,3.279
2072,오목,,440,2075,28.758
2073,수도배관공사,,330,1252,36.748
2074,거듭제곱 계산하기,다국어,49,297,43.75
2075,N번째 큰 수,,6867,23742,39.075
2076,2차원 벡터,,42,539,17.004
2078,무한이진트리,다국어,547,1715,39.438
2079,팰린드롬,다국어,431,1493,44.205
2080,겹치는 선분,다국어,17,111,30.357
2081,저울추,스페셜 저지,11,41,39.286
2082,시계,다국어,209,341,73.077
2083,럭비 클럽,다국어,4034,7537,58.77
2084,차수열,스페셜 저지,37,112,48.684
2085,진법,,5,49,18.519
2086,피보나치 수의 합,,923,3834,34.479
2087,암호문,스페셜 저지다국어,98,469,31.31
2088,트리의 개수,다국어,37,98,45.122
2089,-2진수,다국어,3896,10191,45.578
2090,조화평균,,317,1224,32.446
2091,동전,다국어,288,2362,19.986
2092,집합의 개수,다국어,279,921,42.989
2093,괄호 제거,다국어,8,87,21.622
2094,강수량,다국어,224,2408,17.047
2095,티켓,다국어,13,162,14.773
2096,내려가기,,10330,34772,36.66
2097,조약돌,,371,1283,39.343
2098,외판원 순회,,7016,45248,27.075
2099,The game of death,,300,1044,41.209
2100,감시 로봇,스페셜 저지다국어,7,63,17.5
2101,이미지의 에너지,,4,26,16.0
2102,보석 줍기,다국어,66,469,22.0
2103,직교다각형 복원,,197,508,47.129
2104,부분배열 고르기,다국어,1684,8383,27.821
2105,꼬리달린 박성원숭이,다국어,34,136,27.2
2106,흑염소 감금하기,,7,15,77.778
2107,포함하는 구간,다국어,118,332,47.012
2108,통계학,,26579,143052,25.812
2109,순회강연,다국어,3083,10748,37.483
2110,공유기 설치,다국어,14669,61013,35.968
2111,선인장,다국어,39,285,20.312
2112,두 부분 문자열,다국어,27,91,36.986
2113,행렬과 피보나치 수,,5,87,25.0
2114,동물원 우리,,1,17,50.0
2115,갤러리,다국어,212,373,76.812
2116,주사위 쌓기,,2359,5268,56.72
2117,원형 댄스,,57,123,62.637
2118,두 개의 탑,,503,1811,40.565
2119,프로그래밍 언어 L,다국어,3,92,100.0
2120,셋이 놀기,,5,28,23.81
2121,넷이 놀기,,273,1078,38.559
2122,여섯이서 놀기,,18,91,41.86
2123,인간 탑 쌓기,다국어,73,226,44.242
2124,블록 쌓기,,7,26,36.842
2125,좀,스페셜 저지다국어,41,233,30.597
2126,지진,다국어,100,436,36.63
2127,Limit Checking,다국어,3,6,75.0
2128,마지막 조별 시합,다국어,52,214,33.987
2129,드라이브 파이널,다국어,9,71,25.0
2130,수조,스페셜 저지다국어,84,802,19.905
2131,로봇 명령,다국어,7,78,25.926
2132,나무 위의 벌레,,164,1579,17.373
2133,타일 채우기,다국어,13370,46874,35.9
2134,창고 이전,,42,278,22.826
2135,문자열 압축하기,다국어,103,476,35.517
2136,개미,,384,1762,31.27
2137,가장 가까운 분수,다국어,121,458,39.672
2138,전구와 스위치,,2606,9235,38.016
2139,나는 너가 살아온 날을 알고 있다,다국어,530,938,62.722
2140,지뢰찾기,,516,1830,37.582
2141,우체국,,1289,7038,25.235
2142,정돈된 배열,,71,335,34.3
